spec,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
S10111,2.015465494669908,3.065875685557587,3.072521686010996,3.118245962732919,3.1434403008461294,3.208017313241424,3.257491193737769,3.366856852791878,3.41779353062629,3.456324738675958,0.607329171,0.034416887,0.590071807,0.005996144,0.014316686,0.116735353,1.148372454,0.768113928,0.072236088,0.005795226
S10111,2.044046794749857,3.0003657448706513,3.156652392947103,3.170883544303797,3.2339430604982202,3.281426504439329,3.302817489234846,3.3648136624957727,3.4114642857142856,3.62664388092613,0.620933373,0.244675307,0.163513948,0.026611141,0.117736558,0.481796696,0.806028817,0.661018097,0.06722172,0.358276684
S10111,1.9469024390243899,2.6994489849723173,2.8387763194638365,3.0700256332010984,3.154,3.209853705486044,3.241436912098605,3.3175818908122503,3.3740298507462687,3.4476789437109097,0.582455095,0.520698644,0.007269922,0.212654321,0.022205224,0.025107254,0.250892262,0.166772642,1.335809879,0.559857409
S10111,2.124922279792746,2.771056234718826,3.1088077994428964,3.140812773951158,3.265107913669065,3.3018384105960266,3.3156047904191612,3.3395050301810865,3.3936722430863777,3.405161069225497,0.635946103,0.022417913,0.570867454,0.134766463,0.103258705,0.187834678,0.251189807,0.006564826,0.94660303,0.181284596
S10111,2.039858064516129,2.774354733405876,3.037176364184504,3.1619722397476338,3.2071,3.218146718146718,3.2508590953465664,3.2785335085413925,3.286260869565217,3.3802053025152956,0.500412836,0.018172344,0.646111694,0.088452841,0.004004784,0.225181442,0.264988878,0.291150604,0.437844087,0.166239262
S10111,1.9640228384991838,2.9714799999999997,3.0625648204503952,3.1148064516129033,3.161084200567644,3.24802600780234,3.3689028107009817,3.4305307532826537,3.4487570385818564,3.558174163368118,0.391770555,0.677202914,0.051773871,0.100423491,0.059524214,0.067803312,0.010675557,1.777581911,0.080209196,0.026802003
S10111,1.942893023255814,2.7283410728582864,2.8928279600570614,3.0502205392305357,3.1148064516129033,3.1364445139105968,3.2061832745914765,3.2330090556274254,3.2872296540362433,3.353625336927223,0.450655248,0.016313517,0.283647088,0.146100309,0.007056183,0.386287032,0.107645573,0.036006358,1.585820436,0.521464152
S10111,1.9872266960838387,2.7823078602620086,2.9530771028037384,2.9979999999999998,3.072521686010996,3.1531169811320754,3.2330090556274254,3.3385015085484406,3.366856852791878,3.3978399999999995,0.310885498,0.037878632,0.384900279,0.018121238,0.0465179,1.016927553,0.467000403,0.17700704,0.011597457,0.333036289
S10111,2.0111057638500274,3.0186443113772454,3.118245962732919,3.2006952350495683,3.265107913669065,3.2775704433497537,3.3740298507462687,3.4617528795811516,3.475955119214586,3.508108395324123,0.535756117,0.567910937,0.124565856,0.014885888,1.029652043,0.047913825,0.478571844,0.036796354,0.333119301,0.008980196
S10111,2.0139058295964123,3.0307013533834586,3.124285714285714,3.219071129707113,3.3018384105960266,3.389515854074326,3.4847594936708863,3.5058697345132743,3.57327114967462,3.745326732673267,0.529753954,0.537567897,0.026763742,0.030336774,1.25703122,0.644374391,0.187944455,0.022444382,0.038836237,0.054425627
S10111,1.9920689655172414,2.9281903384437373,3.089279655808236,3.130351840299438,3.24802600780234,3.2756462093862817,3.3334939759036137,3.51596875,3.5284,3.6423929098966026,0.696009628,0.347534148,0.05670389,0.383117329,0.003290266,0.036804981,1.933028246,0.011351238,0.005467909,0.002580424
S10111,1.7604560291554425,2.7618679296346413,2.926697311361665,3.072521686010996,3.1011333333333333,3.1443172413793103,3.2162996784565916,3.288199077125906,3.3576842105263163,3.4273365550569554,0.218774905,0.388232585,0.089288058,0.20813984,0.453595382,0.074001387,0.43538136,0.568008915,0.364084761,0.165844752
S10111,2.1291865761086695,2.8776596710153144,3.0935013850415514,3.1888764331210186,3.2785335085413925,3.3295,3.4041130524152106,3.462840782122905,3.4969466996117187,3.65216,0.913152369,0.250989368,0.289159456,0.664078555,0.02253605,0.055042384,0.232151293,0.171105829,0.761784161,0.004183638
S10111,1.9899469613259666,2.8848600682593855,2.917775280898876,3.1062448979591837,3.1584234404536864,3.2061832745914765,3.247082872928177,3.2872296540362433,3.325516688918558,3.4606657362177247,0.415263854,0.28447438,0.019713472,0.000151548,0.048805726,0.249657546,0.449484261,0.951605836,0.605614453,0.041824427
S10111,1.9761373265157047,2.9862342502218278,3.060912408759124,3.1053916537867075,3.1825529075309817,3.232075654704171,3.308705609027547,3.332494479759117,3.3485671039354186,3.4390810810810803,0.60191786,0.70740298,0.010808893,0.052438126,0.297390051,0.487633691,0.072526623,0.138001155,0.944728503,0.003980975
S10111,2.086423474361474,2.9364329657573993,3.002735714285714,3.0502205392305357,3.126882242990654,3.2162996784565916,3.2395598055105346,3.2979285714285718,3.343525856279382,3.419909090909091,0.603977906,0.060804668,0.539625242,0.028498655,0.330807235,0.141453168,0.031455997,0.124331426,1.384277519,0.018908993
S10111,1.7944231705338307,2.701933491686461,2.832527019498607,2.9523159124087592,3.1053916537867075,3.198870565675935,3.2255587096774194,3.249914118412492,3.4020191715166033,3.472666199649737,0.473500871,0.496442995,0.079243778,0.008775327,0.196683766,0.514132078,0.564106183,0.541341332,0.15096921,0.171426199
S10111,2.1972301949398587,3.1338301061836353,3.161084200567644,3.2153770491803275,3.2979285714285718,3.3485671039354186,3.3658349120433013,3.4487570385818564,3.4737617379117034,3.570939306358381,0.583143716,0.025134813,0.924147755,0.026806341,0.070703483,0.14219671,0.006123393,0.067792527,1.191026028,0.047798503
S10111,2.2099866360409273,2.9356814621409923,2.990144549763033,3.0783636363636364,3.208935214881334,3.2891691394658755,3.332494479759117,3.332494479759117,3.539786046511628,3.60627465303141,0.535726022,0.414908466,0.016016884,0.053574372,0.135545484,1.280641215,0.132467943,0.086911171,0.006692775,0.001886734
S10111,1.9497786561264823,2.6319492957746475,2.801744704264099,2.951555166374781,3.0307013533834586,3.0935013850415514,3.1277488314116546,3.1495904522613065,3.178952078705173,3.347557498318763,0.66834639,0.513773096,0.008226479,0.105536253,0.82835327,0.039441151,0.741449796,0.130141798,0.02478152,0.023591806
S10111,1.93833535497681,2.8422617449664425,2.988579040852575,3.1062448979591837,3.1557677053824364,3.1664208530805684,3.247082872928177,3.2794972067039105,3.3295,3.563963950973324,0.612911759,0.670512974,0.090102622,0.038546869,0.173277399,0.001548979,0.222189722,0.918787163,0.568266531,0.01429266
S10111,1.9541124121779858,2.7553473684210523,2.90597476340694,2.989361563517915,3.1130898946063232,3.1906883365200764,3.2395598055105346,3.2660628066732094,3.296952727272727,3.349577388963661,0.401349771,0.466546074,0.000344752,0.051414422,0.035921654,0.692016338,0.008001773,0.31983552,0.023573526,0.045251718
S10111,2.0766382318728187,2.8848600682593855,2.922228571428571,2.9538387379491673,3.1843567567567566,3.2660628066732094,3.330497492477432,3.3978399999999995,3.4305307532826537,3.5249999999999995,0.582020648,0.332144917,0.227953721,0.122972782,0.142548439,0.024937874,0.140827477,0.550966321,0.591554107,0.396697219
S10111,2.032179070646014,2.690794326241135,2.8058049049324882,2.9417057284094215,3.002735714285714,3.140812773951158,3.2162996784565916,3.2708466579292264,3.398883720930233,3.440153206239168,0.423706991,0.864856765,0.022523414,0.059706576,0.053592664,0.528725911,0.637854712,0.004188888,0.005639855,0.009783397
S10111,2.1699950960359624,2.919257999423465,3.089279655808236,3.140812773951158,3.178053299492386,3.302817489234846,3.3627732342007435,3.432663900414938,3.520477951635846,3.529534950071327,0.698073327,0.670504066,0.585141868,0.0578431,0.055005953,0.458499541,0.322026415,0.016431285,0.00140292,0.008918051
S10111,2.313085059497576,2.9155544041450776,3.083390984360625,3.1619722397476338,3.1861629016862865,3.3018384105960266,3.3802053025152956,3.3967969924812027,3.538643776824034,3.5861568058076223,0.733304773,0.435871363,0.11618284,0.164379656,0.201070202,0.018784208,0.039598427,0.002458771,0.091135891,0.030816978
S10111,2.070619783616692,2.963013192612137,3.099433682911783,3.145194731890875,3.152234517447343,3.2153770491803275,3.2442571428571427,3.2872296540362433,3.337498659517426,3.4672,0.788052262,0.188958487,0.81051366,0.056010986,0.081381963,0.005612406,0.009974798,0.982093179,0.069358321,0.000743306
S10111,2.1091111988939364,2.9530771028037384,3.0396125528062763,3.0535013648771607,3.1628608393815085,3.1934105263157893,3.2423763789746913,3.304777593636062,3.3658349120433013,3.483656239015817,0.555969188,0.651818827,0.032708473,0.053885321,0.127791604,0.615810412,0.535323514,0.007791927,0.122183391,0.01009943
S10111,2.0466347875785864,3.0059022646007145,3.0543228155339803,3.1225573872472783,3.140812773951158,3.224630119316349,3.2641536449820205,3.302817489234846,3.335494976557267,3.5069886685552407,0.756050959,0.320288742,0.526963665,0.035655056,0.122412651,0.040491567,0.082161476,0.777783684,0.010244532,0.009187972
S10111,1.9335212520007112,2.895009708737864,2.969936507936508,2.999576694411415,3.0716891603053433,3.0960406654343804,3.1619722397476338,3.265107913669065,3.388478527607362,3.410411946446961,0.384882876,0.245342104,0.192925092,0.038575118,0.234267709,0.751339733,0.232898222,0.875162441,0.000835822,0.017381672
S10111,2.005225278810409,2.857714124929657,2.9854535777646363,3.0960406654343804,3.1225573872472783,3.2255587096774194,3.273724499836012,3.352612327382958,3.445525,3.4737617379117034,0.648775616,0.267552333,0.476943222,0.002754754,0.009890795,0.400171502,1.569946007,0.054037105,0.001060001,0.115724747
S10111,1.9833132795304471,2.8078400441257583,2.9807792207792203,3.083390984360625,3.173567944250871,3.219071129707113,3.288199077125906,3.335494976557267,3.381236994219653,3.4390810810810803,0.738731483,0.041339136,0.71321548,0.185577733,0.003730517,0.27245006,0.109256539,1.187563472,0.158953749,0.028035091
S10111,1.901975597001917,2.9972123552123553,3.089279655808236,3.145194731890875,3.235812884428618,3.271805309734513,3.3334939759036137,3.425210762331839,3.4498358831710703,3.5558640776699026,0.338710688,0.3839896,0.027613754,0.129722141,0.586847097,0.014768639,1.328410701,0.062350664,0.153402948,0.314791509
S10111,2.1298992805755397,2.9870153846153844,3.0510399999999995,3.099433682911783,3.178952078705173,3.299882197220384,3.3364964824120604,3.399928156004105,3.4337315807679,3.4858635244460077,0.52498499,0.158071838,0.377799897,0.029809769,0.138062348,0.003216105,0.008103702,1.060362284,0.00932236,0.780633161
S10111,1.9397568291376537,2.85207299270073,2.998788112927192,3.0162458869279085,3.094347290640394,3.204351585014409,3.2442571428571427,3.2959775280898875,3.37095154185022,3.463929444638491,0.582015268,0.531392367,0.07017437,0.012740463,0.195129533,0.449355214,0.095831353,0.049792554,1.325059493,0.011979278
S10111,2.0874420600858365,3.0298941671677686,3.0935013850415514,3.2071,3.3802053025152956,3.445525,3.4476789437109097,3.51709484902309,3.600331753554502,3.780641015775298,0.825999366,0.584737262,0.044766657,0.404526624,0.021413309,0.633559057,0.147171675,0.23052173,0.088346097,0.294261409
S10111,1.9779254113345521,2.6724612978889755,2.9561263157894735,3.045314182038101,3.065875685557587,3.181651842439644,3.260342801175318,3.28432521395655,3.3556534052596083,3.3833024838380403,0.654078324,0.029436497,0.666995858,0.004577408,0.02012752,0.104021123,0.00876992,0.029796765,0.612514326,0.711041359
S10111,2.040501138952164,2.931930475086906,3.0592620060790274,3.1036867469879517,3.152234517447343,3.257491193737769,3.2660628066732094,3.3465485714285714,3.41779353062629,3.475955119214586,0.909957524,0.76439711,0.007473508,0.125518609,0.048073483,0.884422446,0.020409408,0.128641456,0.014481096,0.194908324
S10111,2.0732894736842105,2.6736745762711864,2.8290687065368565,2.990144549763033,3.0708571428571423,3.1225573872472783,3.147830508474576,3.248969756097561,3.299882197220384,3.4262732919254657,0.770122255,0.07005777,0.267895047,0.247852448,0.264925366,0.22830258,0.027575211,0.749269373,0.281617721,0.004634267
S10111,2.018907046476761,2.9155544041450776,3.121694029850746,3.1513526084223757,3.174463878326996,3.2016084452975044,3.252750895473787,3.3334939759036137,3.5306707099536205,3.5547102803738313,0.90992856,0.314652792,0.481116279,0.062450839,0.004037059,0.074534281,0.107092902,1.08168541,0.000690034,0.001157181
S10111,1.975839693262735,2.976121390689452,3.0968881355932205,3.130351840299438,3.16820423648435,3.2518046875,3.3791743119266053,3.432663900414938,3.550103374012921,3.558174163368118,0.878376437,0.892669156,0.106697095,0.020417361,0.038683176,0.828586562,0.580435374,0.012303418,0.00138999,0.002022038
S10111,2.073623766208631,2.9364329657573993,3.1011333333333333,3.1122324140068174,3.2785335085413925,3.311658471760797,3.3425196374622357,3.3771144312393884,3.4487570385818564,3.4672,0.607580409,0.603753283,0.066586463,0.429316988,0.087824869,0.00113229,0.071568171,0.02347713,1.448513107,0.003448298
S10111,1.9443226499552373,2.7296133511348466,2.7896441281138786,2.9607135325131813,3.0600869565217392,3.1425639097744362,3.1807513496348045,3.282392105263158,3.31264406779661,3.3295,0.599924948,0.183605956,0.397700918,0.084874243,0.001768868,0.117785144,0.028711925,0.746627146,0.244723879,0.015677648
S10111,2.1203255813953485,2.9940664491248885,3.154,3.212612716763006,3.2660628066732094,3.3275070140280563,3.3833024838380403,3.3978399999999995,3.4337315807679,3.492504053577723,0.595489922,0.55906755,0.050592204,0.237906487,0.03479072,0.191047315,1.414367451,0.006990921,0.229661321,0.005100137
S10111,2.0286827521206408,2.7469230769230766,2.9870153846153844,3.0130546758291006,3.042053156146179,3.0918111350353734,3.1906883365200764,3.204351585014409,3.2660628066732094,3.3106735303885753,0.541244808,0.00999941,0.573780938,0.024177672,0.075751299,0.042821104,0.032614194,1.02357831,0.078464395,0.598410361
S10111,2.003684679665738,2.8166980348740656,3.0290874661857528,3.0985846438482882,3.156652392947103,3.1861629016862865,3.3275070140280563,3.3978399999999995,3.4358691588785044,3.5092289156626504,0.530422347,0.315558716,0.209349913,0.027708184,0.375707716,0.113098482,0.045442986,0.003346714,1.78997694,0.001299247
S10111,1.982112903225806,2.9568897338403044,3.055967213114754,3.1053916537867075,3.1584234404536864,3.22184793814433,3.321544,3.3425196374622357,3.3678794854434666,3.478151578947368,0.519210148,0.650355868,0.024140393,0.016265256,0.141562618,0.011464839,0.3364272,0.710834716,0.703752825,0.00217684
S10111,2.012660194174757,2.7736943160184935,2.968394829612221,3.0461306715063516,3.095193717277487,3.2404980544747084,3.2708466579292264,3.337498659517426,3.358700641241984,3.3658349120433013,0.617784067,0.119384414,0.442582475,0.106532924,0.168198925,0.014171658,0.241500147,0.024346009,0.001967525,0.459389489
S10111,1.965196807545801,2.752748988945808,2.8044500137703112,3.0444981862152356,3.124285714285714,3.1915951546063117,3.238622164614387,3.253697719869707,3.337498659517426,3.3926320819112625,0.317557625,0.506683035,0.000894387,0.262788863,0.049250071,0.110471296,0.015883736,0.163908161,0.003274793,1.5477338
S10111,1.9477642203481067,2.794335710367526,3.004318046456224,3.138190178292149,3.1934105263157893,3.226487899322362,3.295002973240832,3.3781440217391308,3.451995824634656,3.6918140929535226,0.393401806,0.34932927,0.219099628,0.000135603,0.437549754,0.116156181,0.056234033,1.71096818,0.012096612,0.001125755
S10111,1.7816114506272114,2.449849163327834,2.7144351286813477,2.831142538975501,2.9568897338403044,3.181651842439644,3.219071129707113,3.2632,3.4369390581717445,3.539786046511628,0.282285773,0.513336309,0.023565606,0.383016097,0.097157083,0.030801568,0.417329115,1.057275869,0.074169098,0.010307039
S10111,1.914552451238798,2.876224489795918,2.9326798029556644,3.0485831062670297,3.1771550903901047,3.1934105263157893,3.3165930116472544,3.3617540540540536,3.389515854074326,3.4530769230769227,0.42942596,0.397163007,0.133674893,0.082592248,0.017700566,0.223978171,2.105419088,0.013381524,0.016730173,0.010244145
S10111,2.10980794309425,2.8555957267360133,3.1070986699659757,3.1673122629582804,3.178053299492386,3.232075654704171,3.2756462093862817,3.3364964824120604,3.394713114754098,3.4617528795811516,0.460290589,0.111989701,0.586192933,0.033686818,1.020146893,0.05291563,0.724861097,0.077949234,0.003577912,0.195342186
S10111,2.0560827586206893,2.887751708428246,3.118245962732919,3.247082872928177,3.295002973240832,3.3008599801390264,3.3415140939597316,3.381236994219653,3.422027567195038,3.493613540197461,0.507366101,0.263407382,0.187116555,1.546660461,0.142987195,0.116843967,0.300468953,0.003674309,0.134138884,0.020476651
S10111,2.049230681167716,2.8669353290031063,3.067534146341463,3.154,3.172672577580747,3.199782608695652,3.302817489234846,3.337498659517426,3.395754697642637,3.4294652849740928,0.580146169,0.027858433,0.46852627,0.284292524,0.63322361,0.027064073,0.340284309,0.350239262,0.684484499,0.04156496
S10111,2.0070777819129137,2.96147963668327,2.989361563517915,3.185259541984733,3.257491193737769,3.3106735303885753,3.3465485714285714,3.3678794854434666,3.407259259259259,3.456324738675958,0.517814101,0.298744494,0.429925378,0.060823044,0.424311874,0.296108491,0.933873799,0.055653911,0.0012543,0.240259255
S10111,2.0043005758870516,2.87407476635514,3.083390984360625,3.1798514285714283,3.2451984410522896,3.254645161290323,3.2852927230819886,3.344532751091703,3.385370786516854,3.462840782122905,0.671148113,0.31547708,0.400677422,0.106884461,0.000256048,0.020553091,0.245592257,1.403739995,0.090350199,0.007471685
S10111,1.9049647223192454,2.649052631578947,2.9244610051993067,3.0485831062670297,3.174463878326996,3.3285031740728366,3.349577388963661,3.475955119214586,3.4991727304839273,3.570939306358381,0.496188778,0.046630678,0.41529685,0.101398885,0.121880168,1.779078483,0.085389196,0.00421326,0.00044794,0.273753921
S10111,2.060352218167851,2.859836102506336,3.120831209201119,3.171777777777778,3.2423763789746913,3.3067402985074623,3.3245225225225226,3.3699268292682927,3.3967969924812027,3.6755904513241324,0.581396181,0.445394597,0.618714934,0.024090375,0.065527427,0.06997716,0.008394503,0.590520921,0.998347755,0.019395254
S10111,2.108763033175355,2.835994979079498,2.8798154981549815,3.0535013648771607,3.174463878326996,3.1934105263157893,3.254645161290323,3.261294578706728,3.302817489234846,3.3658349120433013,0.596460539,0.053324608,0.16561812,0.422795011,0.000528298,0.160763486,0.029697997,0.143081883,0.033233779,0.050174903
S10111,2.08202333722287,2.926697311361665,2.9379372822299654,3.0918111350353734,3.1096631578947367,3.22184793814433,3.2660628066732094,3.309689243027888,3.36073556231003,3.4509154782608693,0.544417542,0.595496997,0.189842472,0.055382627,0.210710507,0.01418598,0.006336652,0.01209798,0.066952954,0.647331456
S10111,2.008934426229508,2.7823078602620086,3.01146192893401,3.033934959349593,3.092656,3.1619722397476338,3.3067402985074623,3.3566684654300163,3.3915926305015347,3.4337315807679,0.478390812,0.002920129,0.307801723,0.227638325,0.142812025,0.071817538,0.022957035,0.543640695,0.173212003,1.450855634
S10111,1.962265073329712,2.891375534644996,3.0258655058540977,3.0576136087484813,3.1260161943319837,3.238622164614387,3.299882197220384,3.3295,3.3699268292682927,3.51709484902309,0.479866552,0.325472006,0.160835027,0.027337911,0.011142813,0.022089363,0.895603807,0.226872307,1.07864203,0.031552108
S10111,2.093578700078308,2.9001150214592273,2.995638468388246,3.0792002449479483,3.1601967213114754,3.2442571428571427,3.255593220338983,3.2920831683168315,3.311658471760797,3.4825537596626837,0.717828846,0.68477539,0.049221237,0.234602626,0.035094369,0.020167226,0.525221202,0.003734038,0.734523509,0.001881653
S10111,1.9406109324758845,2.8180664635834947,2.9530771028037384,3.0741882640586797,3.236748704663212,3.2708466579292264,3.3077226277372267,3.3245225225225226,3.3699268292682927,3.4135711340206183,0.487427192,0.516071586,0.046969087,0.056224558,0.31420105,0.071973582,0.327563611,0.886567397,0.106135435,0.322822576
S10111,1.8960316027088036,2.9401970357454226,3.0059022646007145,3.069194630872483,3.175360380348653,3.2461403508771927,3.256541897619824,3.3546390293225476,3.4530769230769227,3.57327114967462,0.460829941,0.234999943,0.277012034,0.158367137,0.071715346,0.051074144,0.068380767,1.817279989,0.17363525,0.009804542
S10111,2.0763027718550107,2.749508885298869,2.909650775416427,3.0210470482469285,3.178053299492386,3.2144550128534704,3.2162996784565916,3.257491193737769,3.2872296540362433,3.3136303191489356,0.481700314,0.072548067,0.525026375,0.134374369,0.173639665,0.022631424,0.058078271,0.163326522,0.003584751,0.000563019
S10111,2.1256315789473685,3.003526644834772,3.055967213114754,3.16375,3.262246978111728,3.2979285714285718,3.3275070140280563,3.37095154185022,3.416736842105263,3.4880739176346354,0.624386751,0.55392286,0.039151788,0.210072922,0.116956742,0.244711578,0.074058047,1.381144718,0.042211944,0.005361997
S10111,1.8917371428571426,2.754047477744807,2.917775280898876,2.996425178147268,3.060912408759124,3.0842306748466255,3.1443172413793103,3.1619722397476338,3.311658471760797,3.382269387755102,0.50411991,0.001234241,0.338472712,0.059560991,0.11201485,0.14613755,0.041547202,0.29961533,2.014838826,0.056675972
S10111,1.997550786308973,2.8928279600570614,2.9229722863741343,3.002735714285714,3.095193717277487,3.1513526084223757,3.1979591054313095,3.248969756097561,3.4869683321604503,3.5261325258282867,0.323716574,0.440077692,0.136865449,0.081076893,0.109947572,0.091854863,0.00886912,1.164281326,0.242426599,0.07299202
S10111,2.1021739130434782,2.5566567607726594,3.0331258278145694,3.0918111350353734,3.130351840299438,3.226487899322362,3.241436912098605,3.322536178726242,3.3833024838380403,3.4369390581717445,0.537889361,0.005773478,0.577067008,0.051478265,0.002753197,0.210997481,0.195282626,1.138328854,0.30018221,0.034924573
S10111,1.9935880398671095,3.0162458869279085,3.0396125528062763,3.1673122629582804,3.2395598055105346,3.311658471760797,3.3597177582714384,3.458493723849372,3.5967764020393296,3.676832835820895,0.550006432,0.540150751,0.148151309,0.082515336,0.049019795,0.524343488,0.001727621,1.18350003,0.00999915,0.006366669
S10111,2.0884618387663476,3.0600869565217392,3.120831209201119,3.2339430604982202,3.265107913669065,3.332494479759117,3.3678794854434666,3.4146256445513927,3.454158774373259,3.6146312705968504,0.663440822,0.813840749,0.045580972,0.026755577,0.71308271,0.631313035,0.264555707,0.028937816,0.0177587,0.006274869
S10111,1.9737592997811815,3.0003657448706513,3.124285714285714,3.1495904522613065,3.1584234404536864,3.253697719869707,3.3295,3.335494976557267,3.386405994550408,3.5002869257950526,0.56256445,0.554382523,0.063098578,0.009246788,0.015390274,0.096085877,0.181803447,0.650598312,1.311775588,0.003839928
S10111,2.036970259518848,3.0576136087484813,3.1113754646840146,3.1807513496348045,3.2311428571428573,3.2852927230819886,3.3265115191986645,3.3791743119266053,3.5092289156626504,3.5849811320754714,0.646739835,0.53202367,0.001023081,0.074502813,0.66980646,0.148630845,0.31091726,1.036201872,0.017166574,0.012491343
S10111,2.0296348547717837,3.01146192893401,3.0884368663594466,3.156652392947103,3.2237021276595748,3.2641536449820205,3.366856852791878,3.387441908006814,3.407259259259259,3.4337315807679,0.466805804,0.250782913,0.26407244,0.044555955,0.842281054,0.190538566,0.47877647,0.012986401,0.065416861,0.423752496
S10111,1.9818130841121495,2.892101540216771,2.9645485479612788,2.999576694411415,3.0625648204503952,3.120831209201119,3.171777777777778,3.296952727272727,3.451995824634656,3.5489537136706137,0.670304857,0.373760623,0.009007554,0.170070112,0.10976935,0.303545794,0.006345606,1.6880797,0.011601465,0.009692951
S10111,2.010174496644295,2.9637806451612905,3.076691954726216,3.1364445139105968,3.204351585014409,3.2162996784565916,3.2930557939914165,3.3106735303885753,3.3967969924812027,3.4748580441640375,0.56288966,0.026798489,0.313052779,0.024253443,0.292762254,0.102440325,1.044331592,0.834013877,0.255484205,0.051751068
S10111,2.0356899488926747,2.947,3.075856880733945,3.174463878326996,3.2348776699029127,3.2775704433497537,3.288199077125906,3.431596958174905,3.4498358831710703,3.583806311207834,0.644592422,0.333511505,0.52822088,0.032931671,0.005641083,0.013676251,0.458886565,0.6211797,0.291772597,0.102030913
S10111,2.032816326530612,3.002735714285714,3.0884368663594466,3.1655300063171192,3.20252224,3.3415140939597316,3.3905538881309685,3.4273365550569554,3.445525,3.4693841847445763,0.61839182,0.754539736,0.042785918,0.030616472,0.217759615,0.008343766,0.052387671,0.450048133,0.007501412,1.445319371
S10111,2.0666306861989208,2.358315599639315,2.80242047330765,2.92,2.9492755905511814,2.9940664491248885,3.1165251396648044,3.2071,3.3265115191986645,3.475955119214586,0.536899132,0.019565352,0.586418204,0.053136988,0.156224326,0.010491384,0.033234634,0.15422486,0.003024347,1.25086025
S10111,2.016090177736202,2.878377872340425,3.0202456560814857,3.1002832459117555,3.1807513496348045,3.2283480787859222,3.309689243027888,3.386405994550408,3.4337315807679,3.4693841847445763,0.59993386,0.04418214,0.520049997,0.060294972,0.076169486,0.032595471,0.006168021,0.023815578,0.915178718,0.009108892
S10111,1.9195293495505021,2.7956794731064765,2.8290687065368565,2.887751708428246,3.031509025270758,3.121694029850746,3.185259541984733,3.1943190810465856,3.257491193737769,3.2979285714285718,0.419411315,0.408116282,0.004601209,0.224208334,0.09611187,0.005446879,0.021093403,0.139103465,0.082042721,1.635718845
S10111,1.9848162291169449,2.861252747252747,3.0154473684210528,3.1070986699659757,3.1807513496348045,3.235812884428618,3.2794972067039105,3.352612327382958,3.387441908006814,3.5114723404255317,0.538515827,0.154020819,0.504490592,0.000314692,0.482334035,0.750164487,0.031536107,0.097006588,0.830953288,0.005162075
S10111,2.0508571428571423,2.827688073394495,3.0859116022099444,3.1673122629582804,3.1906883365200764,3.2708466579292264,3.347557498318763,3.386405994550408,3.415680880330124,3.4969466996117187,0.660129802,0.265744408,0.530186413,0.779873253,0.065451708,0.080526273,0.604226012,0.001118523,0.008188766,0.008547471
S10111,2.0676262295081966,2.771056234718826,2.889924764890282,3.065875685557587,3.1260161943319837,3.211692455858748,3.2330090556274254,3.3627732342007435,3.4337315807679,3.4487570385818564,0.597673348,0.285902029,0.306735939,0.143475254,0.237650748,0.029837287,0.085983258,0.034350525,0.171724242,0.11200706
S10111,2.1581461632155907,2.9972123552123553,3.095193717277487,3.1130898946063232,3.2584411092985315,3.272764590163934,3.4146256445513927,3.4358691588785044,3.6855555555555553,3.715812004530011,0.832822747,0.526740697,0.074095688,0.407969918,0.004093561,0.05291197,0.032457338,0.001779317,1.234412023,0.298066841
S10111,2.0485809650963187,3.0331258278145694,3.1225573872472783,3.1925025510204077,3.2061832745914765,3.286260869565217,3.3566684654300163,3.3648136624957727,3.4369390581717445,3.522737366548043,0.541047292,0.836327249,0.035228917,0.050682714,0.120808485,0.120063645,0.162070959,0.608448819,0.708519628,0.269919822
S10111,2.0167153284671535,2.925951445086705,3.130351840299438,3.204351585014409,3.366856852791878,3.376085539714867,3.4273365550569554,3.4682917103882476,3.6411760797342194,3.7766810146041507,0.420799329,0.294680549,0.441761598,0.125781906,0.003459209,0.032161936,1.601075715,0.024260265,0.088865984,0.536034356
S10111,2.0117271879081917,2.926697311361665,2.967624669603524,3.0194447439353103,3.1943190810465856,3.2433164556962017,3.331495652173913,3.3740298507462687,3.3791743119266053,3.4902874251497003,0.578258127,0.293099867,0.264300713,0.236039362,0.042555431,0.26529429,0.044640449,0.873076591,0.416891825,0.041635545
S10111,2.0293173675278147,2.8450571108622618,2.976121390689452,3.021848920863309,3.161084200567644,3.208017313241424,3.2708466579292264,3.334494141278875,3.5329446626204923,3.54321776504298,0.47308159,0.241252004,0.283914577,0.139198037,0.142444262,0.937931959,0.298033581,0.24860315,0.380544512,0.059505837
S10111,2.064643049672699,2.908179104477612,3.0138517632994617,3.1260161943319837,3.156652392947103,3.281426504439329,3.3018384105960266,3.3843362831858403,3.4390810810810803,3.4858635244460077,0.572492289,0.288546079,0.602242843,0.02685998,0.098149755,0.213539555,1.229413206,0.004133741,0.003556636,0.128834164
S10111,2.043401026811181,2.843658645775042,3.1364445139105968,3.1601967213114754,3.2632,3.314617226471566,3.387441908006814,3.3926320819112625,3.410411946446961,3.600331753554502,0.498858234,0.471104632,0.326914808,0.064003863,0.281521215,0.247546603,0.57523277,0.281710161,0.498956354,0.001025564
